Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 06:00:00,266.00,428.33,160.40,40.43,152.17,48.13,1.33,1.55,4.03,7.60,18.10,NA,NA,NA,NA,7.53,94.23,0.30,4.40,0.00,0.00,5.93,NA,NA
2022-01-01 07:00:00,297.00,502.00,268.48,35.95,237.92,47.15,2.68,2.70,3.65,8.18,20.78,NA,NA,NA,NA,7.60,94.70,0.30,11.12,0.00,0.00,22.48,NA,NA
2022-01-01 08:00:00,309.00,584.00,222.23,61.28,213.55,48.00,4.35,2.85,3.62,8.60,20.05,NA,NA,NA,NA,8.82,93.45,0.32,9.15,0.00,0.00,110.15,NA,NA
2022-01-01 09:00:00,335.00,604.25,36.95,99.72,83.20,43.72,2.80,1.48,5.03,8.05,16.05,NA,NA,NA,NA,11.18,79.47,0.70,11.45,0.00,0.00,238.90,NA,NA
2022-01-01 10:00:00,279.00,435.00,13.22,69.55,47.72,41.97,3.93,1.30,16.27,5.78,11.25,NA,NA,NA,NA,13.25,65.45,1.18,34.83,0.00,0.00,355.68,NA,NA
2022-01-01 11:00:00,266.00,400.75,5.95,44.55,28.55,37.92,6.38,0.95,40.60,4.40,9.52,NA,NA,NA,NA,14.42,59.02,2.28,29.65,0.00,0.00,438.85,NA,NA
2022-01-01 12:00:00,211.75,329.50,2.82,27.57,16.98,36.80,6.80,0.63,66.37,3.38,9.05,NA,NA,NA,NA,15.10,54.80,2.17,72.93,0.00,0.00,446.25,NA,NA
2022-01-01 13:00:00,196.00,292.75,2.68,31.25,18.82,38.48,11.50,1.02,77.43,3.10,10.12,NA,NA,NA,NA,15.45,53.32,2.88,128.23,0.00,0.00,418.22,999.80,NA
2022-01-01 14:00:00,195.75,289.25,1.58,22.88,13.45,39.62,12.62,0.85,86.38,2.90,9.90,NA,NA,NA,NA,15.82,49.85,2.17,152.60,0.00,0.00,325.90,999.10,NA
2022-01-01 15:00:00,155.75,231.00,1.52,16.40,10.00,40.40,13.22,0.70,86.05,2.02,10.40,NA,NA,NA,NA,15.75,46.50,0.82,23.12,0.00,0.00,199.35,998.62,NA
