Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,250.10,326.73,93.68,11.65,103.55,NA,NA,1.95,21.29,0.00,0.00,0.15,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 01:00:00,227.96,317.21,77.82,12.73,90.55,NA,NA,2.00,20.11,0.01,0.00,0.20,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 02:00:00,176.04,289.43,81.57,9.23,90.80,NA,NA,1.91,19.18,0.00,0.00,0.13,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 03:00:00,182.72,256.48,78.55,7.27,85.84,NA,NA,1.75,18.52,0.00,0.00,0.20,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 04:00:00,196.83,244.45,64.35,8.76,73.14,NA,NA,1.57,19.00,0.00,0.00,0.16,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 05:00:00,182.72,251.32,50.03,10.93,60.98,NA,NA,1.43,20.31,0.00,0.00,0.13,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 06:00:00,136.73,204.68,33.83,14.85,48.70,NA,NA,1.28,19.25,0.00,0.00,0.13,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 07:00:00,116.85,184.70,31.66,15.06,46.71,NA,NA,1.08,18.19,0.00,0.00,0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 08:00:00,130.67,199.01,36.65,19.18,55.84,NA,NA,0.97,20.24,0.01,0.00,0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 09:00:00,199.87,242.38,17.56,35.56,53.16,NA,NA,0.96,22.06,0.00,0.01,0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2022-01-01 10:00:00,238.27,331.60,6.51,45.55,52.06,NA,NA,0.96,29.53,0.00,0.00,0.07,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
