Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 00:00:00,192.5,284.5,8.68,23.32,29.98,31.35,4.5,1.27,0.55,0.1,0.32,,,,,10.4,86.1,0.45,208.95,0.0,0.0,5.2,990.62,
2024-01-01 01:00:00,177.25,262.5,9.85,23.9,31.72,32.45,3.9,1.23,0.9,0.1,0.3,,,,,10.3,85.82,0.48,188.9,0.0,0.0,5.22,990.65,
2024-01-01 02:00:00,191.25,286.0,,,,,,,0.62,0.1,0.38,,,,,10.3,85.68,0.4,179.2,0.0,0.0,5.2,990.75,
2024-01-01 03:00:00,194.5,293.5,10.12,24.38,32.52,127.18,3.72,1.2,0.48,0.1,0.32,,,,,10.3,85.85,0.25,132.9,0.0,0.0,5.22,990.7,
2024-01-01 04:00:00,185.5,269.5,9.0,28.7,35.65,96.0,3.22,1.35,1.78,0.1,0.4,,,,,10.3,85.12,0.6,87.95,0.0,0.0,5.2,990.45,
2024-01-01 05:00:00,167.25,244.0,5.22,28.75,31.95,57.45,3.3,1.3,2.17,0.1,0.45,,,,,10.25,84.98,0.5,34.02,0.0,0.0,5.2,990.62,
2024-01-01 06:00:00,180.0,261.5,6.12,27.18,31.32,46.95,3.2,1.25,1.68,0.1,0.5,,,,,10.28,84.5,0.5,28.52,0.0,0.0,5.2,991.02,
2024-01-01 07:00:00,177.75,257.75,6.58,24.65,29.2,41.7,3.32,1.2,1.75,0.1,0.4,,,,,10.25,84.28,0.38,55.08,0.0,0.0,9.28,991.55,
2024-01-01 08:00:00,172.5,253.0,8.52,22.78,29.25,44.15,2.98,1.1,3.18,0.1,0.4,,,,,10.32,83.0,0.48,107.52,0.0,0.0,28.28,992.02,
2024-01-01 09:00:00,179.0,263.5,10.1,22.15,30.22,42.52,2.55,1.1,5.8,0.1,0.4,,,,,10.6,80.65,0.45,94.68,0.0,0.0,66.53,992.58,
2024-01-01 10:00:00,187.25,280.5,9.95,23.12,31.08,38.75,2.52,1.08,9.78,0.1,0.4,,,,,11.05,77.23,0.4,99.7,0.0,0.0,127.78,992.8,
2024-01-01 11:00:00,199.5,294.75,10.3,23.6,31.92,35.35,2.95,1.07,16.98,0.1,0.4,,,,,12.12,70.72,0.4,195.75,0.0,0.0,256.27,992.25,
2024-01-01 12:00:00,216.75,311.25,7.85,25.2,31.0,34.28,3.28,1.3,31.58,0.1,0.48,,,,,13.08,64.68,0.68,145.05,0.0,0.0,269.3,991.18,
2024-01-01 13:00:00,221.25,327.0,5.65,24.12,27.75,28.15,3.62,1.35,46.92,0.1,0.5,,,,,13.3,63.4,0.75,172.8,0.0,0.0,189.35,990.15,
2024-01-01 14:00:00,227.5,328.75,6.22,26.45,30.62,26.05,3.78,1.32,58.28,0.1,0.5,,,,,13.52,61.85,0.8,337.85,0.0,0.0,127.45,989.4,
2024-01-01 15:00:00,228.0,347.25,7.18,33.3,38.45,25.35,3.78,1.48,34.08,0.1,0.6,,,,,12.88,66.5,0.95,122.12,0.0,0.0,81.05,988.92,
2024-01-01 16:00:00,228.25,379.0,8.98,32.6,39.58,28.5,3.12,1.4,20.45,0.1,1.05,,,,,11.8,73.22,0.75,39.8,0.0,0.0,40.28,988.98,
2024-01-01 17:00:00,209.5,350.5,15.48,34.78,48.22,31.2,2.58,1.52,7.45,0.1,1.55,,,,,10.7,79.82,0.62,25.45,0.0,0.0,10.08,989.25,
2024-01-01 18:00:00,192.0,314.25,25.08,27.62,50.7,32.35,2.48,1.35,1.88,0.1,1.23,,,,,9.9,84.42,0.65,90.52,0.0,0.0,5.2,989.78,
2024-01-01 19:00:00,153.75,248.0,22.22,28.62,48.85,30.0,2.08,1.32,1.2,0.1,1.0,,,,,9.8,85.75,0.65,9.38,0.0,0.0,5.2,990.22,
2024-01-01 20:00:00,163.25,265.5,16.45,27.25,41.68,28.8,1.98,1.27,2.05,0.1,1.0,,,,,9.98,84.32,0.65,23.82,0.0,0.0,5.22,990.72,
2024-01-01 21:00:00,195.25,319.25,9.4,27.28,34.65,24.22,2.75,1.23,2.08,0.1,1.0,,,,,10.02,83.82,0.42,21.15,0.0,0.0,5.2,990.9,
2024-01-01 22:00:00,229.25,383.5,8.25,27.42,33.65,23.1,2.82,1.23,2.75,0.1,0.98,,,,,10.0,84.1,0.5,10.55,0.0,0.0,5.2,991.0,
2024-01-01 23:00:00,240.0,403.5,5.6,26.5,30.1,23.22,2.95,1.18,4.92,0.1,0.72,,,,,9.93,83.6,0.65,256.58,0.0,0.0,5.2,990.9,
