Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-01 00:00:00,167.70,346.11,21.16,35.56,35.84,89.70,16.02,0.40,21.88,6.44,10.07,NA,3.82,6.85,4.51,NA,98.20,0.10,155.27,NA,NA,4.15,NA,NA
2021-01-01 01:00:00,157.47,338.66,22.52,34.30,36.26,90.27,8.49,1.04,12.79,6.62,10.83,NA,1.32,4.36,6.32,NA,98.20,0.11,162.86,NA,NA,4.42,NA,NA
2021-01-01 02:00:00,148.81,326.39,17.48,33.62,31.87,90.01,7.65,0.46,13.46,6.32,10.80,NA,0.99,2.66,7.37,NA,98.20,0.14,164.94,NA,NA,4.53,NA,NA
2021-01-01 03:00:00,159.09,358.44,14.09,33.01,28.83,90.39,7.45,0.42,14.60,6.02,10.07,NA,3.30,3.73,4.77,NA,98.20,0.11,154.65,NA,NA,4.72,NA,NA
2021-01-01 04:00:00,173.90,354.44,14.36,31.72,28.36,90.18,7.07,1.33,14.54,6.63,11.68,NA,0.52,3.05,6.57,NA,98.20,0.11,152.74,NA,NA,4.70,NA,NA
2021-01-01 05:00:00,148.21,348.81,14.16,29.86,27.21,90.27,8.02,1.82,12.43,6.32,11.55,NA,0.59,3.66,6.29,NA,98.20,0.10,184.02,NA,NA,4.88,NA,NA
2021-01-01 06:00:00,151.99,324.44,23.92,26.58,33.28,90.14,6.06,2.47,12.90,5.73,13.37,NA,1.78,4.91,6.96,NA,98.20,0.12,177.00,NA,NA,5.00,NA,NA
2021-01-01 07:00:00,138.76,342.14,41.88,23.32,45.91,90.22,5.12,2.82,9.16,7.10,18.59,NA,3.34,6.08,9.37,NA,98.20,0.11,183.28,NA,NA,16.08,NA,NA
2021-01-01 08:00:00,150.98,358.08,47.37,20.83,48.97,90.06,5.88,5.51,7.16,8.96,20.69,NA,4.50,6.42,11.94,NA,98.20,0.17,175.42,NA,NA,69.58,NA,NA
2021-01-01 09:00:00,152.73,404.76,30.40,26.97,38.67,90.16,13.32,NA,3.60,10.72,23.32,NA,5.19,7.00,12.84,NA,95.35,0.38,175.08,NA,NA,161.28,NA,NA
2021-01-01 10:00:00,155.80,431.62,22.76,73.26,57.18,104.88,18.39,0.88,10.40,10.39,23.00,NA,6.05,6.87,11.81,NA,73.70,0.76,109.97,NA,NA,236.12,NA,NA
2021-01-01 11:00:00,194.38,502.88,7.81,67.76,42.29,109.01,21.72,0.11,25.43,5.90,15.99,NA,3.73,3.62,6.64,NA,57.80,0.63,125.93,NA,NA,274.92,NA,NA
2021-01-01 12:00:00,190.40,470.79,6.26,69.05,41.73,108.57,20.76,0.10,32.33,5.16,16.52,NA,4.68,4.46,8.17,NA,54.30,0.88,56.43,NA,NA,224.80,NA,NA
2021-01-01 13:00:00,276.90,965.83,6.67,67.96,41.49,108.96,10.42,0.72,26.54,18.45,60.62,NA,8.36,8.83,13.32,NA,66.28,0.97,90.00,NA,NA,143.15,NA,NA
2021-01-01 14:00:00,305.02,822.90,6.26,57.06,35.36,109.57,9.09,0.25,35.74,13.37,50.22,NA,5.84,6.70,10.25,NA,66.40,0.80,181.22,NA,NA,124.90,NA,NA
2021-01-01 15:00:00,303.18,756.00,5.20,55.60,33.74,109.20,12.42,0.12,45.58,11.96,38.44,NA,5.25,6.43,9.40,NA,62.12,0.75,33.96,NA,NA,82.02,NA,NA
2021-01-01 16:00:00,275.86,608.75,4.55,45.62,27.90,108.90,9.30,1.19,36.94,11.24,33.42,NA,6.34,5.61,9.58,NA,50.45,0.73,109.56,NA,NA,38.62,NA,NA
2021-01-01 17:00:00,214.90,460.18,4.01,39.25,24.09,108.54,6.68,2.03,27.90,3.30,14.70,NA,1.48,3.53,4.13,NA,47.70,0.45,136.61,NA,NA,6.82,NA,NA
2021-01-01 18:00:00,145.25,281.08,5.39,44.04,27.74,108.83,2.40,3.43,16.00,3.42,11.88,NA,1.51,2.31,5.00,NA,57.52,0.18,146.14,NA,NA,2.25,NA,NA
2021-01-01 19:00:00,122.98,298.70,7.34,42.76,28.62,109.07,1.18,1.92,15.27,3.65,12.98,NA,1.65,2.22,4.73,NA,68.00,0.11,123.00,NA,NA,3.82,NA,NA
2021-01-01 20:00:00,129.62,396.24,17.58,42.10,36.46,120.63,2.08,3.11,18.32,7.05,21.95,NA,6.48,5.82,10.76,NA,72.00,0.15,152.13,NA,NA,4.43,NA,NA
2021-01-01 21:00:00,159.88,577.66,23.79,39.22,39.89,120.26,10.69,4.01,17.09,8.41,26.08,NA,7.61,5.76,13.19,NA,79.45,0.15,135.45,NA,NA,4.38,NA,NA
2021-01-01 22:00:00,144.39,434.98,25.01,43.20,42.98,120.38,14.16,1.73,14.35,7.51,23.04,NA,5.58,4.95,11.80,NA,77.15,0.35,123.16,NA,NA,5.25,NA,NA
2021-01-01 23:00:00,163.84,522.70,23.23,44.16,42.07,119.90,18.61,0.83,11.96,7.82,21.26,NA,4.88,5.04,11.57,NA,78.00,0.49,128.63,NA,NA,5.58,NA,NA
