Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 00:00:00,164.0,208.5,5.15,2.8,7.9,49.52,4.4,1.48,10.68,1.62,3.3,,,,,10.42,79.32,0.78,205.02,0.0,0.0,2.75,987.45,
2024-01-01 01:00:00,155.75,203.5,7.75,3.3,11.05,50.38,3.17,1.48,10.6,1.65,3.28,,,,,10.4,79.8,0.52,145.12,0.0,0.0,3.08,987.45,
2024-01-01 02:00:00,156.5,208.25,3.4,3.75,7.2,49.7,1.05,1.35,8.78,1.65,3.22,,,,,10.4,79.62,0.62,182.45,0.0,0.0,2.8,987.58,
2024-01-01 03:00:00,152.0,200.5,4.62,3.02,7.6,47.32,2.58,1.4,6.2,1.58,3.08,,,,,10.4,79.35,0.38,125.9,0.0,0.0,3.15,987.52,
2024-01-01 04:00:00,157.0,209.0,4.72,3.25,7.9,48.3,2.72,1.35,2.58,1.62,2.88,,,,,10.28,79.75,0.92,33.1,0.0,0.0,3.55,987.3,
2024-01-01 05:00:00,169.0,228.0,4.03,3.6,7.75,47.35,3.0,1.3,2.45,1.52,2.5,,,,,10.22,79.8,0.62,33.58,0.0,0.0,3.35,987.4,
2024-01-01 06:00:00,159.25,224.5,4.18,3.38,7.55,47.55,3.95,1.25,2.5,1.12,2.65,,,,,10.17,79.78,1.2,30.4,0.0,0.0,3.68,987.92,
2024-01-01 07:00:00,155.25,231.0,3.08,3.28,6.2,47.35,4.37,1.2,3.35,1.08,2.9,,,,,10.02,79.68,1.4,26.62,0.0,0.0,6.0,988.45,
2024-01-01 08:00:00,149.75,224.0,3.83,4.65,7.38,45.72,4.8,1.12,4.42,1.32,3.6,,,,,10.05,78.2,0.8,44.08,0.0,0.0,17.7,988.95,
2024-01-01 09:00:00,147.75,214.75,3.92,3.12,7.02,45.02,4.62,1.2,5.52,1.4,3.08,,,,,10.35,76.18,0.6,133.18,0.0,0.0,39.5,989.5,
2024-01-01 10:00:00,146.0,222.0,4.15,3.97,8.2,44.55,4.9,1.2,6.6,1.4,2.68,,,,,10.82,72.9,0.62,257.5,0.0,0.0,71.05,989.68,
2024-01-01 11:00:00,153.25,222.75,5.58,3.15,8.78,46.28,4.92,1.27,8.62,1.4,2.5,,,,,11.42,69.53,0.6,95.62,0.0,0.0,116.58,989.25,
2024-01-01 12:00:00,162.0,238.5,4.75,3.05,7.85,48.38,4.25,1.3,13.65,1.4,2.5,,,,,12.45,64.78,0.45,30.75,0.0,0.0,180.08,988.2,
2024-01-01 13:00:00,179.75,256.0,5.18,2.9,8.22,52.25,4.37,1.38,22.22,1.4,2.5,,,,,13.38,60.78,0.82,139.62,0.0,0.0,192.48,987.0,
2024-01-01 14:00:00,189.5,277.75,3.12,3.68,6.78,52.98,3.02,1.58,20.1,1.4,2.5,,,,,12.7,64.1,1.58,32.6,0.0,0.0,137.5,986.35,
2024-01-01 15:00:00,189.75,298.75,4.72,3.75,8.52,51.5,2.25,1.4,17.52,1.4,2.5,,,,,12.02,67.72,2.17,26.85,0.0,0.0,79.42,985.92,
2024-01-01 16:00:00,178.25,273.75,3.18,3.45,6.7,51.65,2.17,1.4,16.05,1.4,2.5,,,,,11.48,70.28,1.3,148.05,0.0,0.0,34.35,985.92,
2024-01-01 17:00:00,174.75,261.25,3.78,3.62,7.48,49.08,2.05,1.42,7.18,1.4,2.5,,,,,10.72,73.82,1.08,274.6,0.0,0.0,6.08,986.18,
2024-01-01 18:00:00,152.25,228.75,7.35,2.48,9.82,48.32,2.17,1.55,1.78,1.4,2.5,,,,,10.02,77.3,0.88,279.23,0.0,0.0,2.12,986.65,
2024-01-01 19:00:00,164.0,262.75,6.9,3.6,10.5,53.75,3.5,1.48,0.98,1.4,2.5,,,,,9.98,77.75,0.6,260.65,0.0,0.0,2.4,987.2,
2024-01-01 20:00:00,211.25,351.25,6.25,1.98,8.25,57.9,5.62,1.42,1.67,1.4,2.5,,,,,9.98,77.6,0.48,200.12,0.0,0.0,2.52,987.65,
2024-01-01 21:00:00,229.5,388.5,5.9,2.75,8.57,59.25,6.65,1.42,2.17,1.4,2.5,,,,,10.0,77.38,0.52,271.02,0.0,0.0,2.42,987.88,
2024-01-01 22:00:00,238.0,399.25,5.78,3.08,8.93,60.18,7.45,1.42,2.33,1.4,2.5,,,,,9.9,77.7,0.5,242.85,0.0,0.0,2.45,987.88,
2024-01-01 23:00:00,239.25,397.0,6.38,3.75,10.15,60.42,7.5,1.47,1.2,1.4,2.5,,,,,9.88,77.4,0.45,256.55,0.0,0.0,2.52,987.8,
2024-01-02 00:00:00,231.5,378.25,4.75,2.38,7.1,59.3,7.2,1.3,1.0,1.4,2.5,,,,,9.88,75.75,0.52,210.8,0.0,0.0,2.55,987.45,
2024-01-02 01:00:00,222.25,342.0,5.75,2.5,8.3,59.1,4.4,1.1,0.5,1.4,2.5,,,,,9.55,76.1,0.4,232.68,0.0,0.0,2.65,987.02,
2024-01-02 02:00:00,217.5,324.0,8.15,2.45,10.55,61.2,3.0,1.1,0.75,1.4,2.5,,,,,9.57,76.47,0.38,97.35,0.0,0.0,3.02,986.95,
2024-01-02 03:00:00,218.0,324.75,5.52,3.75,9.25,58.45,4.62,1.1,1.05,1.4,2.5,,,,,9.5,76.53,0.35,147.15,0.0,0.0,2.8,986.78,
2024-01-02 04:00:00,209.0,290.25,5.58,3.58,9.07,56.22,5.1,1.02,1.2,1.4,2.5,,,,,9.35,76.75,0.5,256.08,0.0,0.0,2.38,986.58,
2024-01-02 05:00:00,191.0,261.5,2.88,3.6,6.48,56.62,4.42,1.0,1.42,1.4,2.5,,,,,9.2,76.9,0.6,286.08,0.0,0.0,2.35,986.55,
2024-01-02 06:00:00,192.5,267.0,5.0,2.52,7.58,57.03,5.28,1.0,1.42,1.4,2.5,,,,,9.1,76.97,0.72,150.62,0.0,0.0,3.05,987.1,
2024-01-02 07:00:00,197.75,283.75,3.45,3.7,7.22,56.78,4.93,1.12,0.95,1.4,2.5,,,,,9.12,76.92,0.75,46.5,0.0,0.0,6.92,987.9,
2024-01-02 08:00:00,189.5,281.5,3.85,3.32,7.15,51.28,4.8,1.18,2.6,1.4,2.5,,,,,9.35,75.45,0.57,93.22,0.0,0.0,21.78,988.75,
2024-01-02 09:00:00,157.25,228.5,5.15,4.3,9.5,48.12,3.65,1.23,3.85,1.4,2.5,,,,,9.85,72.22,0.62,45.22,0.0,0.0,66.18,989.42,
2024-01-02 10:00:00,154.5,209.25,6.42,3.18,9.6,45.08,3.3,1.3,7.28,1.4,2.5,,,,,10.92,65.95,0.48,139.38,0.0,0.0,150.8,989.5,
2024-01-02 11:00:00,146.75,180.25,6.42,3.25,9.65,46.15,2.7,1.38,11.18,0.93,2.2,,,,,11.7,62.48,0.48,168.08,0.0,0.0,180.05,988.88,
2024-01-02 12:00:00,129.75,180.5,6.18,2.98,9.2,50.95,2.75,1.45,20.68,0.95,2.05,,,,,12.48,58.72,0.55,75.6,0.0,0.0,250.22,987.7,
2024-01-02 13:00:00,139.5,215.75,5.95,4.28,10.28,54.48,1.7,1.6,25.55,1.3,3.12,,,,,12.95,57.75,1.1,35.72,0.0,0.0,235.9,986.55,
2024-01-02 14:00:00,154.25,246.0,3.92,3.3,7.22,55.38,2.3,1.55,33.72,1.7,3.4,,,,,13.18,56.68,0.85,31.02,0.0,0.0,179.38,985.62,
2024-01-02 15:00:00,156.0,252.0,5.45,4.18,9.72,57.32,2.2,1.5,39.45,1.7,4.03,,,,,13.05,57.08,0.95,34.08,0.0,0.0,89.02,985.3,
2024-01-02 16:00:00,149.25,255.75,5.28,4.03,9.28,56.15,2.45,1.5,33.85,1.9,4.8,,,,,12.3,60.4,1.0,36.35,0.0,0.0,39.02,985.08,
2024-01-02 17:00:00,148.25,239.5,7.32,2.2,9.52,55.28,1.88,1.7,15.02,1.9,4.8,,,,,11.12,67.15,0.5,156.72,0.0,0.0,7.05,985.1,
2024-01-02 18:00:00,155.5,250.25,33.83,2.9,36.5,54.4,2.35,2.88,1.08,1.9,4.8,,,,,9.82,76.82,0.45,225.08,0.0,0.0,2.5,985.5,
2024-01-02 19:00:00,168.75,306.5,55.18,1.42,56.68,53.92,2.13,3.45,1.05,1.9,4.8,,,,,9.38,81.4,0.5,230.38,0.0,0.0,2.6,985.95,
2024-01-02 20:00:00,182.0,349.75,25.02,2.33,27.38,64.7,1.62,2.65,0.75,1.9,4.8,,,,,9.27,83.9,0.38,174.32,0.0,0.0,3.05,986.35,
2024-01-02 21:00:00,212.75,323.75,16.02,2.48,18.42,71.78,5.4,2.28,0.68,1.9,4.8,,,,,9.68,82.7,1.15,33.5,0.0,0.0,3.72,986.68,
2024-01-02 22:00:00,241.5,356.75,11.55,3.18,14.65,65.3,5.8,1.9,0.8,1.9,4.8,,,,,9.35,83.7,1.35,33.6,0.0,0.0,3.65,986.72,
2024-01-02 23:00:00,181.25,275.0,4.68,3.85,8.5,61.75,4.1,1.63,0.88,1.9,4.8,,,,,9.05,85.18,1.18,31.62,0.0,0.0,3.42,986.75,
2024-01-03 00:00:00,170.25,261.0,4.5,4.72,9.22,60.0,1.58,1.5,0.8,1.9,4.8,,,,,8.83,86.68,0.57,37.35,0.0,0.0,3.35,986.65,
2024-01-03 01:00:00,172.75,244.75,6.5,3.55,10.1,58.98,1.37,1.52,0.9,1.9,4.8,,,,,8.85,87.75,0.62,44.4,0.0,0.0,3.52,986.45,
2024-01-03 02:00:00,151.0,241.0,2.65,3.6,6.2,56.9,0.5,1.35,1.35,1.9,4.8,,,,,8.88,88.05,0.78,40.0,0.0,0.0,3.52,986.45,
2024-01-03 03:00:00,145.25,232.25,2.45,3.65,6.12,58.15,0.75,1.4,3.82,1.9,4.8,,,,,8.83,89.62,1.1,32.85,0.0,0.0,3.7,986.45,
2024-01-03 04:00:00,126.75,208.25,2.12,4.28,6.45,58.4,0.85,1.32,4.32,1.9,4.8,,,,,8.95,90.2,1.12,32.12,0.0,0.0,3.6,986.3,
2024-01-03 05:00:00,122.5,216.0,2.92,3.28,6.25,58.82,0.62,1.38,4.78,1.9,4.8,,,,,9.02,90.35,1.02,38.0,0.0,0.0,3.7,986.42,
2024-01-03 06:00:00,119.25,214.0,2.8,4.12,6.88,57.52,0.52,1.4,6.28,1.9,4.8,,,,,9.0,90.48,0.82,35.67,0.0,0.0,3.55,986.82,
2024-01-03 07:00:00,114.75,193.0,4.3,4.25,8.65,56.15,1.13,1.38,4.3,1.9,4.8,,,,,9.0,90.42,0.72,50.52,0.0,0.0,5.1,987.35,
2024-01-03 08:00:00,118.25,175.5,4.62,4.12,8.7,56.52,1.58,1.42,5.82,1.9,4.8,,,,,9.0,89.98,0.48,95.12,0.0,0.0,15.12,988.08,
