Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-01-01 00:00:00,474.50,843.50,145.77,70.65,157.70,65.82,32.20,3.10,4.85,13.77,204.67,NA,NA,NA,NA,10.23,81.52,0.63,28.00,0.00,0.00,3.70,997.73,NA
2019-01-01 01:00:00,397.00,661.00,70.73,59.88,89.48,62.23,30.45,2.10,4.85,10.35,102.75,NA,NA,NA,NA,9.50,84.77,0.67,38.47,0.00,0.00,3.68,997.72,NA
2019-01-01 02:00:00,308.00,461.00,83.58,61.20,99.62,56.18,27.82,1.70,3.25,8.17,65.47,NA,NA,NA,NA,8.90,89.58,0.73,34.05,0.00,0.00,3.77,997.53,NA
2019-01-01 03:00:00,318.50,469.50,88.73,60.98,104.82,61.35,29.43,1.95,4.02,9.57,78.78,NA,NA,NA,NA,8.30,93.62,0.53,21.35,0.00,0.00,3.50,997.07,NA
2019-01-01 04:00:00,304.50,439.00,61.15,55.15,79.23,58.68,28.22,1.70,4.02,8.27,73.38,NA,NA,NA,NA,8.08,94.62,0.68,34.65,0.00,0.00,3.70,996.43,NA
2019-01-01 05:00:00,246.00,365.50,63.33,48.95,77.12,54.78,22.47,1.65,3.82,5.77,43.70,NA,NA,NA,NA,7.78,95.20,0.50,39.75,0.00,0.00,3.72,995.98,NA
2019-01-01 06:00:00,235.50,370.00,82.85,48.62,93.15,56.75,21.13,1.90,3.88,8.97,57.85,NA,NA,NA,NA,7.35,95.20,0.62,33.05,0.00,0.00,3.90,996.62,NA
2019-01-01 07:00:00,264.50,397.00,52.35,45.98,67.15,58.60,19.68,1.92,4.00,10.75,48.72,NA,NA,NA,NA,7.27,95.20,0.97,32.97,0.00,0.00,23.05,997.88,NA
2019-01-01 08:00:00,273.50,394.00,49.20,53.80,68.77,59.23,19.33,2.10,4.45,7.87,38.80,NA,NA,NA,NA,9.75,88.75,1.17,31.47,0.00,0.00,99.15,998.68,NA
2019-01-01 09:00:00,331.50,463.00,25.32,53.75,49.25,71.43,22.97,1.97,9.38,8.67,38.35,NA,NA,NA,NA,12.90,76.10,1.58,29.97,0.00,0.00,185.35,999.47,NA
2019-01-01 10:00:00,420.00,570.50,14.35,48.48,37.53,80.70,34.85,1.65,19.80,6.30,38.30,NA,NA,NA,NA,17.85,55.28,0.65,29.45,0.00,0.00,264.02,999.20,NA
2019-01-01 11:00:00,366.00,519.00,8.40,31.37,23.53,69.78,38.30,1.33,38.63,5.23,47.75,NA,NA,NA,NA,21.07,41.50,0.83,37.65,0.00,0.00,348.22,998.35,NA
2019-01-01 12:00:00,224.50,403.50,5.75,27.70,19.43,56.83,35.10,1.15,60.30,3.80,32.15,NA,NA,NA,NA,22.80,33.47,0.80,119.52,0.00,0.00,325.30,997.17,NA
2019-01-01 13:00:00,161.00,348.50,4.83,30.83,20.33,54.70,35.88,1.18,82.55,3.60,44.10,NA,NA,NA,NA,23.62,30.55,1.18,94.15,0.00,0.00,313.45,996.07,NA
2019-01-01 14:00:00,167.00,339.50,4.15,31.05,19.90,55.02,38.20,1.15,89.00,4.32,68.68,NA,NA,NA,NA,22.75,31.40,0.98,144.33,0.00,0.00,216.65,995.43,NA
2019-01-01 15:00:00,164.00,370.00,3.32,27.00,17.08,52.88,35.77,1.05,85.82,3.95,63.40,NA,NA,NA,NA,21.85,32.78,1.28,112.18,0.00,0.00,138.20,995.45,NA
2019-01-01 16:00:00,150.50,345.50,1.92,24.25,14.42,53.80,32.10,1.10,81.98,3.85,68.42,NA,NA,NA,NA,19.55,39.20,0.35,78.98,0.00,0.00,55.78,995.48,NA
