Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,329.67,484.00,135.57,81.40,153.83,109.90,12.42,3.00,9.40,NA,21.02,NA,NA,NA,NA,10.55,82.78,0.12,127.60,0.00,0.00,2.90,999.08,NA
2022-01-01 01:00:00,323.67,429.50,105.90,87.98,133.15,112.92,12.57,2.83,10.10,NA,16.73,NA,NA,NA,NA,10.60,82.57,0.30,177.68,0.00,0.00,2.65,998.92,NA
2022-01-01 02:00:00,320.67,405.50,105.60,78.90,128.10,97.70,16.70,2.40,9.95,NA,16.48,NA,NA,NA,NA,10.92,79.65,0.20,175.68,0.00,0.00,2.65,998.65,NA
2022-01-01 03:00:00,298.33,383.75,92.98,76.45,116.45,96.20,18.23,2.10,9.05,NA,19.08,NA,NA,NA,NA,10.58,82.42,0.17,139.15,0.00,0.00,2.72,998.40,NA
2022-01-01 04:00:00,289.67,362.25,43.30,80.18,77.97,102.58,20.20,1.72,8.62,NA,19.82,NA,NA,NA,NA,10.62,82.20,0.18,188.50,0.00,0.00,2.68,998.15,NA
2022-01-01 05:00:00,300.00,375.00,47.03,80.97,81.38,101.80,25.92,1.90,8.48,NA,17.65,NA,NA,NA,NA,10.65,81.88,0.33,199.55,0.00,0.00,2.52,998.15,NA
2022-01-01 06:00:00,293.67,369.50,49.10,80.72,83.00,100.25,23.25,1.65,8.00,NA,15.52,NA,NA,NA,NA,10.32,84.08,0.10,174.82,0.00,0.00,2.72,998.55,NA
2022-01-01 07:00:00,272.00,342.75,124.05,80.90,144.15,99.20,16.00,2.20,8.30,NA,14.98,NA,NA,NA,NA,10.30,85.40,0.28,228.92,0.00,0.00,10.85,999.02,NA
2022-01-01 08:00:00,312.67,411.50,91.78,91.57,123.55,100.18,22.58,2.90,10.32,NA,18.08,NA,NA,NA,NA,11.00,81.53,0.38,237.52,0.00,0.00,43.28,999.65,NA
2022-01-01 09:00:00,359.00,466.50,42.92,98.05,87.15,102.75,18.35,2.80,10.95,NA,14.85,NA,NA,NA,NA,11.82,76.58,0.35,282.75,0.00,0.00,72.82,NA,NA
2022-01-01 10:00:00,353.33,449.00,24.45,96.25,71.12,106.30,18.85,2.43,20.38,NA,11.80,NA,NA,NA,NA,13.08,70.92,0.35,259.58,0.00,0.00,143.98,NA,NA
2022-01-01 11:00:00,302.67,397.50,18.33,82.10,58.60,108.62,19.08,2.30,48.08,NA,12.02,NA,NA,NA,NA,14.62,63.00,0.35,240.65,0.00,0.00,190.90,999.75,NA
2022-01-01 12:00:00,277.00,369.25,5.65,66.77,40.15,108.50,17.55,1.85,80.90,NA,14.32,NA,NA,NA,NA,15.38,59.52,0.35,292.75,0.00,0.00,228.40,998.98,NA
2022-01-01 13:00:00,225.67,309.00,6.50,65.35,40.05,110.05,17.93,1.73,103.20,NA,12.90,NA,NA,NA,NA,16.10,55.05,0.27,149.28,0.00,0.00,243.58,997.87,NA
2022-01-01 14:00:00,196.33,280.00,9.10,53.42,33.98,112.02,19.77,1.42,122.15,NA,12.32,NA,NA,NA,NA,16.18,52.68,0.37,86.40,0.00,0.00,95.38,997.08,NA
2022-01-01 15:00:00,179.67,245.25,6.80,45.35,28.28,105.68,17.65,1.28,126.78,NA,10.62,NA,NA,NA,NA,15.95,52.02,0.22,95.10,0.00,0.00,71.30,996.60,NA
2022-01-01 16:00:00,178.33,256.50,9.35,65.25,42.32,99.72,18.88,1.92,83.12,NA,9.07,NA,NA,NA,NA,15.23,55.55,0.18,175.90,0.00,0.00,37.48,996.48,NA
2022-01-01 17:00:00,240.00,395.75,35.45,129.98,98.00,100.90,16.32,2.80,17.85,NA,20.60,NA,NA,NA,NA,14.02,63.25,0.13,187.18,0.00,0.00,7.70,996.62,NA
2022-01-01 18:00:00,383.33,522.25,172.18,145.57,217.80,107.32,17.12,4.40,10.88,NA,25.62,NA,NA,NA,NA,12.78,71.97,0.10,163.00,0.00,0.00,2.82,997.18,NA
2022-01-01 19:00:00,637.75,863.50,188.37,133.85,284.27,106.52,16.40,NA,10.15,NA,32.10,NA,NA,NA,NA,12.22,76.03,0.15,162.62,0.00,0.00,2.82,997.53,NA
2022-01-01 20:00:00,722.67,959.25,NA,129.43,362.52,107.93,19.35,NA,10.52,NA,37.60,NA,NA,NA,NA,11.98,78.70,0.15,178.50,0.00,0.00,2.72,998.12,NA
2022-01-01 21:00:00,623.33,847.25,NA,102.48,277.10,113.52,15.90,NA,9.07,NA,31.15,NA,NA,NA,NA,11.72,81.00,0.18,134.12,0.00,0.00,2.82,998.42,NA
2022-01-01 22:00:00,584.33,721.50,237.50,101.45,252.95,115.95,13.75,5.60,9.55,NA,28.75,NA,NA,NA,NA,11.38,83.15,0.18,158.85,0.00,0.00,2.78,998.48,NA
2022-01-01 23:00:00,527.67,650.50,NA,78.72,249.90,115.92,12.80,5.50,9.38,NA,26.70,NA,NA,NA,NA,10.95,86.70,0.15,142.82,0.00,0.00,2.80,998.27,NA
2022-01-02 00:00:00,496.67,628.00,NA,67.20,319.00,110.50,13.25,5.10,10.25,NA,26.90,NA,NA,NA,NA,10.70,89.12,0.15,143.70,0.00,0.00,2.82,997.95,NA
