Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 00:00:00,212.5,309.5,9.62,64.43,74.08,32.33,8.15,0.9,8.05,0.0,0.0,,,,,10.32,81.47,0.82,156.55,0.0,0.0,7.65,978.3,
2024-01-01 01:00:00,201.75,288.5,7.4,65.58,72.97,30.78,8.67,0.98,5.5,0.02,0.05,,,,,10.28,81.38,0.5,149.07,0.0,0.0,7.5,978.28,
2024-01-01 02:00:00,196.5,287.75,11.7,60.6,72.4,31.7,6.5,0.8,5.62,0.12,0.22,,,,,10.17,81.72,1.0,51.08,0.0,0.0,7.65,978.35,
2024-01-01 03:00:00,179.0,266.25,10.2,62.12,72.38,30.12,6.12,0.78,6.45,0.1,0.1,,,,,10.1,81.5,0.98,64.58,0.0,0.0,7.5,978.28,
2024-01-01 04:00:00,171.75,254.75,10.62,60.1,70.82,30.08,6.7,0.8,8.65,0.1,0.1,,,,,10.12,81.22,1.15,62.6,0.0,0.0,7.6,978.28,
2024-01-01 05:00:00,184.0,274.5,8.78,58.3,67.08,28.75,6.98,0.9,9.3,0.1,0.1,,,,,9.98,81.68,1.27,57.38,0.0,0.0,7.48,978.2,
2024-01-01 06:00:00,177.25,280.5,10.27,56.75,67.0,28.08,6.85,0.82,9.5,0.1,0.1,,,,,9.8,82.12,0.72,71.18,0.0,0.0,7.52,978.25,
2024-01-01 07:00:00,176.25,278.75,10.22,59.75,70.05,29.0,7.13,0.88,7.78,0.1,0.1,,,,,9.8,81.55,0.82,60.92,0.0,0.0,7.62,978.32,
2024-01-01 08:00:00,179.5,306.25,17.95,58.05,76.08,33.25,6.25,0.95,5.92,0.1,0.1,,,,,9.88,81.2,0.98,105.9,0.0,0.0,13.25,978.3,
2024-01-01 09:00:00,174.25,341.25,16.3,54.7,71.1,31.05,6.55,0.98,6.95,0.05,0.02,,,,,10.1,79.12,0.5,135.4,0.0,0.0,32.83,978.3,
2024-01-01 10:00:00,164.5,280.0,21.1,49.95,71.0,32.67,6.18,1.07,7.0,0.1,0.1,,,,,10.38,77.62,0.7,88.18,0.0,0.0,55.92,978.3,
2024-01-01 11:00:00,174.5,313.25,25.18,56.42,81.68,34.45,7.52,1.48,8.7,0.1,0.08,,,,,11.02,73.9,0.92,130.05,0.0,0.0,91.12,978.2,
2024-01-01 12:00:00,191.0,350.0,17.42,52.42,69.78,30.72,8.18,1.4,14.05,0.02,0.02,,,,,12.2,67.45,1.0,109.78,0.0,0.0,195.52,978.1,
2024-01-01 13:00:00,204.0,377.0,12.3,61.5,73.8,34.98,8.43,1.38,18.0,0.0,0.22,,,,,12.2,67.8,1.8,59.28,0.0,0.0,180.88,978.0,
2024-01-01 14:00:00,227.0,388.0,11.35,61.32,72.7,31.17,9.9,1.2,19.2,0.0,0.3,,,,,12.2,68.18,2.05,56.15,0.0,0.0,135.88,977.95,
2024-01-01 15:00:00,222.0,410.0,6.65,57.08,63.68,30.45,9.82,1.05,18.18,0.0,0.42,,,,,11.48,71.47,2.65,57.28,0.0,0.0,86.28,978.05,
2024-01-01 16:00:00,197.0,339.0,11.52,54.12,65.45,26.75,8.8,0.97,12.42,0.0,0.25,,,,,10.78,74.7,2.22,65.28,0.0,0.0,33.72,978.25,
2024-01-01 17:00:00,158.0,279.0,21.88,52.62,74.65,27.5,8.83,1.0,7.0,0.0,0.0,,,,,10.02,78.55,1.6,66.3,0.0,0.0,8.4,978.3,
2024-01-01 18:00:00,152.0,290.0,28.45,63.52,91.9,25.55,10.1,1.23,4.32,0.02,0.32,,,,,9.67,80.68,1.25,59.4,0.0,0.0,7.52,978.38,
2024-01-01 19:00:00,180.25,347.5,26.52,70.28,96.85,26.85,14.07,1.12,4.65,0.1,0.1,,,,,9.75,80.45,0.95,60.08,0.0,0.0,7.7,978.28,
2024-01-01 20:00:00,267.0,511.75,17.58,71.4,88.95,28.55,15.42,0.98,6.18,0.08,0.08,,,,,9.93,79.12,1.05,54.7,0.0,0.0,7.62,978.32,
2024-01-01 21:00:00,271.25,475.0,10.95,71.25,82.22,28.05,14.38,0.9,7.08,0.05,0.28,,,,,9.83,78.97,0.78,39.65,0.0,0.0,7.7,978.42,
2024-01-01 22:00:00,264.75,432.75,15.52,68.85,84.3,26.88,13.25,0.83,4.65,0.08,0.08,,,,,9.78,78.72,1.27,59.25,0.0,0.0,7.78,978.45,
2024-01-01 23:00:00,259.5,407.5,18.6,70.68,89.25,24.68,17.62,0.8,3.4,0.1,0.1,,,,,9.55,78.68,0.85,52.28,0.0,0.0,7.62,978.38,
2024-01-02 00:00:00,249.5,376.5,17.88,73.9,91.88,26.48,16.73,0.78,3.05,0.1,0.08,,,,,9.57,79.15,0.8,128.95,0.0,0.0,7.65,978.38,
2024-01-02 01:00:00,230.25,334.0,17.9,69.55,87.45,22.22,13.3,0.75,3.3,0.1,0.1,,,,,9.52,79.32,0.8,52.85,0.0,0.0,7.72,978.48,
2024-01-02 02:00:00,227.25,321.0,14.2,61.2,75.3,21.7,11.0,0.7,3.28,0.1,0.05,,,,,9.45,79.47,0.65,49.28,0.0,0.0,7.62,978.42,
2024-01-02 03:00:00,240.25,347.5,12.2,59.15,71.22,22.38,11.6,1.0,3.68,0.1,0.15,,,,,9.38,79.22,0.5,194.88,0.0,0.0,7.62,978.42,
2024-01-02 04:00:00,225.25,317.75,10.9,54.98,65.88,21.7,10.28,0.63,4.32,0.1,0.25,,,,,9.2,79.45,1.05,58.58,0.0,0.0,7.8,978.4,
2024-01-02 05:00:00,207.5,294.0,12.95,55.82,68.78,22.4,17.6,0.82,4.45,0.1,0.1,,,,,9.12,79.3,1.02,55.95,0.0,0.0,7.7,978.38,
2024-01-02 06:00:00,213.75,315.75,15.05,55.78,70.88,20.75,13.9,0.95,3.88,0.1,0.08,,,,,9.17,79.22,0.65,53.35,0.0,0.0,7.75,978.4,
2024-01-02 07:00:00,202.5,308.25,17.95,56.28,74.2,20.32,8.4,1.05,4.02,0.1,0.08,,,,,9.2,78.88,0.9,132.2,0.0,0.0,8.18,978.35,
2024-01-02 08:00:00,183.5,310.0,20.3,57.18,77.42,21.65,7.9,1.12,4.97,0.1,0.1,,,,,9.38,77.5,0.72,109.78,0.0,0.0,20.88,978.38,
2024-01-02 09:00:00,182.0,367.75,21.88,56.55,78.45,26.2,7.48,1.23,6.3,0.1,0.1,,,,,9.68,75.7,1.03,59.25,0.0,0.0,49.9,978.38,
2024-01-02 10:00:00,139.25,254.5,19.27,48.92,68.12,23.72,7.78,1.2,8.2,0.1,0.05,,,,,10.18,72.3,1.52,64.97,0.0,0.0,104.75,978.4,
2024-01-02 11:00:00,118.5,237.0,21.08,49.88,70.92,22.72,8.25,1.12,11.8,0.08,0.02,,,,,11.4,66.8,0.58,166.4,0.0,0.0,208.38,978.32,
2024-01-02 12:00:00,119.5,253.25,13.15,54.75,67.82,25.3,8.12,1.12,16.73,0.05,0.02,,,,,12.08,63.38,1.82,79.97,0.0,0.0,254.48,978.2,
2024-01-02 13:00:00,128.75,264.75,10.85,58.6,69.4,24.2,8.7,1.05,22.3,0.1,0.1,,,,,12.78,60.05,1.55,66.4,0.0,0.0,249.92,978.15,
2024-01-02 14:00:00,131.75,282.25,10.42,51.4,61.5,25.38,8.1,0.92,25.52,0.1,0.22,,,,,12.62,60.7,1.8,51.08,0.0,0.0,197.85,978.15,
2024-01-02 15:00:00,123.25,261.5,7.05,54.48,61.48,23.35,7.75,0.9,26.35,0.1,0.18,,,,,12.38,61.78,1.3,57.12,0.0,0.0,108.05,978.2,
2024-01-02 16:00:00,122.0,253.0,7.52,47.95,55.48,23.4,7.18,0.93,24.28,0.1,0.12,,,,,11.7,65.23,1.02,54.92,0.0,0.0,36.45,978.28,
2024-01-02 17:00:00,140.0,277.5,13.75,64.15,77.85,24.38,8.62,1.6,12.68,0.1,0.1,,,,,11.05,69.72,0.75,49.05,0.0,0.0,9.1,978.42,
2024-01-02 18:00:00,169.75,359.0,32.33,87.4,119.55,31.8,8.72,2.17,4.08,0.12,0.18,,,,,10.4,75.92,1.08,57.88,0.0,0.0,7.78,978.38,
2024-01-02 19:00:00,220.75,443.75,46.7,87.9,134.52,36.93,9.07,2.28,3.18,0.18,0.22,,,,,10.0,79.6,0.98,54.85,0.0,0.0,7.88,978.48,
2024-01-02 20:00:00,273.25,463.5,52.82,80.7,133.38,30.58,19.4,1.85,2.98,0.2,0.25,,,,,9.57,83.65,1.7,61.35,0.0,0.0,7.75,978.42,
2024-01-02 21:00:00,290.25,463.0,68.82,75.12,144.07,30.08,21.1,1.95,2.98,0.2,0.25,,,,,9.38,84.92,1.58,56.92,0.0,0.0,7.9,978.45,
2024-01-02 22:00:00,276.0,441.0,51.18,71.95,123.02,33.2,25.92,1.6,2.88,0.28,0.32,,,,,9.12,85.75,1.5,51.48,0.0,0.0,7.9,978.52,
2024-01-02 23:00:00,219.0,365.5,38.45,67.4,105.78,21.48,20.62,0.82,2.8,0.2,0.15,,,,,8.95,86.98,1.58,53.85,0.0,0.0,8.0,978.5,
2024-01-03 00:00:00,208.0,374.75,27.6,64.15,91.38,26.92,11.1,0.75,2.78,0.15,0.1,,,,,8.7,89.1,0.92,52.98,0.0,0.0,8.05,978.52,
2024-01-03 01:00:00,199.0,397.75,24.62,64.92,89.58,25.1,9.2,0.7,3.0,0.1,0.1,,,,,8.67,90.08,0.8,49.4,0.0,0.0,7.93,978.52,
2024-01-03 02:00:00,188.25,360.25,18.9,62.3,81.1,22.3,8.1,0.7,3.0,0.18,0.1,,,,,8.78,90.62,1.35,54.45,0.0,0.0,8.02,978.55,
2024-01-03 03:00:00,178.0,325.5,14.3,63.8,78.07,26.2,7.78,0.7,3.08,0.2,0.1,,,,,8.85,91.3,1.02,56.65,0.0,0.0,8.05,978.58,
2024-01-03 04:00:00,158.75,298.75,11.22,56.25,67.55,33.08,7.25,0.63,4.38,0.1,0.1,,,,,8.93,91.45,1.55,54.95,0.0,0.0,7.92,978.48,
2024-01-03 05:00:00,145.75,269.5,7.93,54.65,62.6,28.7,6.8,1.05,4.5,0.1,0.1,,,,,8.95,91.52,0.98,56.6,0.0,0.0,8.07,978.55,
